,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
11,16.069564,P62575,Sialidase A,Streptococcus pneumoniae OX=1313,15.0,MNXR131875,-,3.2.1.18,1.0,0.0,0.10215,0.521241,1,0.311696,29.5,26.8,19.2,26.0,114741.50,6.2568,52.174,O.O=C(CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O>>O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.O=C([O-])CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O>>Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)ccc12
12,16.069564,P15698,Sialidase,Paeniclostridium sordellii OX=1505 PE=1 SV=1,15.0,MNXR131875,-,3.2.1.18,1.0,0.0,0.10215,0.521241,1,0.311696,19.3,34.5,25.8,24.5,44728.91,5.1121,51.238,O.O=C(CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O>>O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.O=C([O-])CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O>>Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)ccc12
13,15.869564,P29767,Sialidase,Clostridium septicum OX=1504 PE=3 SV=1,15.0,MNXR131875,-,3.2.1.18,3.0,0.0,0.10215,0.521241,1,0.311696,22.3,33.2,19.0,27.1,110652.82,4.4468,50.394,O.O=C(CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O>>O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.O=C([O-])CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O>>Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)ccc12
14,15.069564,P62576,Sialidase A,Streptococcus pneumoniae (strain ATCC BAA-255 / R6) OX=171101,16.0,MNXR131875,-,3.2.1.18,1.0,0.0,0.10215,0.521241,1,0.311696,29.5,26.8,19.2,26.0,114741.50,6.2568,52.174,O.O=C(CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O>>O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.O=C([O-])CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O>>Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)ccc12
15,11.969564,P18271,Sialidase 85-1.3 (Fragment),Trypanosoma cruzi OX=5693,19.0,MNXR131875,-,3.2.1.18,2.0,0.0,0.10215,0.521241,1,0.311696,39.0,32.1,15.7,23.3,19552.21,4.8675,48.000,O.O=C(CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O>>O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.O=C([O-])CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O>>Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)ccc12
16,11.969564,P18270,Sialidase 85-1.2 (Fragment),Trypanosoma cruzi OX=5693,19.0,MNXR131875,-,3.2.1.18,2.0,0.0,0.10215,0.521241,1,0.311696,29.0,21.9,24.6,31.7,26600.70,4.7657,50.000,O.O=C(CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O>>O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.O=C([O-])CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O>>Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)ccc12
17,11.969564,P18269,Sialidase 85-1.1,Trypanosoma cruzi OX=5693,19.0,MNXR131875,-,3.2.1.18,2.0,0.0,0.10215,0.521241,1,0.311696,31.4,26.9,14.9,28.9,80846.64,4.8904,45.080,O.O=C(CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O>>O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.O=C([O-])CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O>>Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)ccc12
18,11.969564,P23253,Sialidase,Trypanosoma cruzi OX=5693,19.0,MNXR131875,-,3.2.1.18,2.0,0.0,0.10215,0.521241,1,0.311696,13.7,21.2,29.1,37.4,120032.60,6.4455,53.356,O.O=C(CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O>>O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.O=C([O-])CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O>>Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)ccc12
19,11.797238,A2QEQ6,Beta-glucuronidase,Aspergillus niger (strain ATCC MYA-4892 / CBS 513.88 / FGSC A1513) OX=425011,25.0,MNXR195279,MNXR119265_0.28279607893699826_0.3541144234381272,3.2.1.31,1.0,0.0,0.35620,0.381745,-1,0.368971,26.7,28.4,20.0,28.0,58858.97,5.1575,44.547,O.O=C(CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O>>O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.O=C([O-])CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)[O-])CC[C@]3(C)CC[C@]21C>>O=C(O)[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
20,11.797238,Q7SFB0,Beta-glucuronidase,Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110,25.0,MNXR195279,MNXR119265_0.28279607893699826_0.3541144234381272,3.2.1.31,1.0,0.0,0.35620,0.381745,-1,0.368971,20.6,32.0,21.4,28.9,60234.67,8.1335,42.576,O.O=C(CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O>>O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.O=C([O-])CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)[O-])CC[C@]3(C)CC[C@]21C>>O=C(O)[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
21,9.365721,O42814,Alpha-glucuronidase A,Aspergillus tubingensis OX=5068,23.0,MNXR118643,-,3.2.1.139,1.0,0.0,0.29520,0.354114,-1,0.324657,19.9,33.5,21.2,27.4,93904.29,5.3651,43.876,O.O=C(CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O>>O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.O=C([O-])CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,O=C([O-])[C@H]1O[C@H](Oc2ccc([N+](=O)[O-])cc2)[C@H](O)[C@@H](O)[C@@H]1O>>O=[N+]([O-])c1ccc([O-])cc1.[H+].O=C([O-])[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
22,9.069564,P27907,Neuraminidase,Influenza B virus (strain B/Beijing/1/1987) OX=11525,22.0,MNXR131875,-,3.2.1.18,1.0,0.0,0.10215,0.521241,1,0.311696,24.1,29.2,29.0,21.4,51429.71,7.5544,45.376,O.O=C(CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O>>O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.O=C([O-])CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O>>Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)ccc12
23,9.069564,P12554,Hemagglutinin-neuraminidase,Newcastle disease virus (strain Chicken/Australia-Victoria/32) OX=11177,22.0,MNXR131875,-,3.2.1.18,1.0,0.0,0.10215,0.521241,1,0.311696,20.8,35.0,27.6,19.5,62284.40,6.8159,46.491,O.O=C(CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O>>O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.O=C([O-])CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O>>Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)ccc12
24,9.069564,Q9Q2W5,Hemagglutinin-neuraminidase,Newcastle disease virus (strain Kansas) OX=332244,22.0,MNXR131875,-,3.2.1.18,1.0,0.0,0.10215,0.521241,1,0.311696,21.0,36.4,24.4,21.0,63111.29,7.2731,47.314,O.O=C(CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O>>O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.O=C([O-])CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O>>Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)ccc12
25,9.069564,P12558,Hemagglutinin-neuraminidase,Newcastle disease virus (strain Chicken/Northern Ireland/Ulster/67) OX=11190,22.0,MNXR131875,-,3.2.1.18,1.0,0.0,0.10215,0.521241,1,0.311696,24.0,33.5,25.0,20.2,67590.18,6.4455,47.240,O.O=C(CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O>>O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.O=C([O-])CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O>>Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)ccc12
26,9.069564,P19758,Hemagglutinin-neuraminidase,Sendai virus (strain Fushimi) OX=11195,22.0,MNXR131875,-,3.2.1.18,1.0,0.0,0.10215,0.521241,1,0.311696,17.7,34.3,31.1,19.7,63347.97,6.5687,48.348,O.O=C(CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O>>O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.O=C([O-])CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O>>Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)ccc12
27,9.069564,P03474,Neuraminidase,Influenza B virus (strain B/Lee/1940) OX=518987,22.0,MNXR131875,-,3.2.1.18,1.0,0.0,0.10215,0.521241,1,0.311696,19.6,29.6,32.9,21.6,51441.65,7.2426,45.708,O.O=C(CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O>>O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.O=C([O-])CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O>>Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)ccc12
28,9.069564,P04853,Hemagglutinin-neuraminidase,Sendai virus (strain Z) OX=11198,22.0,MNXR131875,-,3.2.1.18,1.0,0.0,0.10215,0.521241,1,0.311696,17.5,33.5,31.5,20.4,63410.00,6.9045,48.522,O.O=C(CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O>>O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.O=C([O-])CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O>>Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)ccc12
29,8.969564,P11235,Hemagglutinin-neuraminidase,Mumps virus (strain Miyahara vaccine) OX=11171,22.0,MNXR131875,-,3.2.1.18,2.0,0.0,0.10215,0.521241,1,0.311696,11.8,42.8,29.7,18.6,64044.09,7.6773,43.986,O.O=C(CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O>>O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.O=C([O-])CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O>>Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)ccc12
